usage_id,customer_id,date,product_type,action_type,amount,is_mobile,time_on_app_minutes
fedd1244-fcc4-401a-85bc-12a8fc099b8b,0994803a-2cca-4a7f-9ff1-49fe855c94c4,2024-01-15,Savings,Repayment,76.52,FALSE,22
50eb783e-74bb-471b-b396-da643b38bb6b,1951f402-4650-4917-a006-d6fb90ed17ab,2024-01-09,Credit Card,Repayment,1.76,TRUE,5
ff261fe5-8a12-442e-a9b2-718de5ea69b5,2a10bb85-2fa7-4b29-bf3f-74df3b5db165,2024-02-21,Savings,Transfer,96.3,TRUE,29
3adc6ccc-c215-4ff5-9397-6c7240c1ffd2,e315bb98-ec89-4a50-b259-824d457ee0e8,2024-03-03,Loan,Deposit,71.85,TRUE,3
d903468e-3505-4e66-b1ef-f3124ded8eb7,2b5489c5-93ae-48cc-8cea-c2d9b72cd903,2024-01-10,Savings,Repayment,7.62,FALSE,27
2b6c68e0-37f1-471e-890e-0d3f69f21ae6,1ebefc98-4cf1-42bc-9517-3a7e2854314a,2024-03-14,Credit Card,Withdrawal,140.79,TRUE,27
0d6f9b15-745f-4634-a721-b429223f8ccb,37dd21d9-af60-4ee1-89c9-76396cae0978,2024-03-21,Credit Card,Repayment,103.18,FALSE,8
055cfaf9-7121-4ee4-bcb5-915535d772fe,c102f343-feec-469e-ac0b-4bf722d7c6ee,2024-03-28,Credit Card,Deposit,201.33,TRUE,20
894fbdf8-5d2d-497e-ab1f-9125e4628508,517a6395-6bf9-40cd-af05-c9bc5b3ba2c0,2024-01-07,Savings,Repayment,194.14,FALSE,10
69cf936b-4380-4af9-8a05-b851da65fe1d,0ff19026-554f-47e8-bdff-9e41120deb5a,2024-01-20,Loan,Withdrawal,25.74,TRUE,13
63075e1f-b711-45dd-a593-92931f99de81,f17065a9-a5e9-4054-aaf0-74006ae50b46,2024-01-20,Loan,Transfer,754.15,FALSE,29
97b1a174-88a9-4de7-bf80-3a63095b90b1,4cfe96ac-dfca-44a3-96a4-f5daf69bb111,2024-03-13,Savings,Withdrawal,41.39,TRUE,3
68d1cc9c-9e6c-4a57-a1fd-bc5e5a1848c7,54b7a578-2bed-4fe9-9ee9-cd342e7997bb,2024-02-08,Credit Card,Deposit,117.86,FALSE,29
5eba0af7-316b-4db1-80d2-2f7b1ce20495,9ed98b55-134a-42d6-9ff2-e0be5c01a824,2024-01-11,Loan,Transfer,133.93,FALSE,22
fcff35ed-bebc-4711-9984-82dfda156cb7,75dfc50d-715a-457e-8172-854d9d937909,2024-02-01,Credit Card,Repayment,335.4,TRUE,8
b4ad85b5-1fb8-4e3c-af94-838fd1f761a4,471e2777-a784-48cd-9534-d9e394cee980,2024-01-16,Savings,Repayment,20.9,FALSE,29
2250e20a-8071-4252-9f8c-afa759050e20,f02b18d5-7d1f-4ad9-9286-2181b455cd2a,2024-03-12,Credit Card,Repayment,111.95,FALSE,9
04d53d52-f173-40b7-8fb2-143e520b5af6,c87b7612-fd7f-445c-ab11-43cee45e0ea0,2024-02-23,Loan,Transfer,198.04,TRUE,22
511fb652-a9dd-4b7e-9394-103733d3d9bb,ff888699-b956-4f9e-816b-ca590ffd6371,2024-03-18,Loan,Withdrawal,48.45,TRUE,21
7bff5dfd-ea72-4915-a7f1-e1badf7beb01,c6cfccd2-eeb3-4316-a55e-9ccc34ee2a72,2024-03-17,Credit Card,Transfer,197.49,FALSE,12
ba9c7efb-354f-4591-bc5a-4e3bf2f0278b,c4be35d2-66c4-4069-aefe-7bc6a03a821b,2024-03-20,Savings,Transfer,514.52,TRUE,11
d5e58be4-91c5-40be-beae-28ba6fc2aa95,f95d961b-7a6f-4dbb-b22d-636962028e62,2024-01-29,Credit Card,Deposit,1199.75,TRUE,2
844e444a-0a34-4dcf-b5f4-76074cfeb832,403540b8-37a4-4546-b62a-d75b0110e574,2024-03-07,Savings,Transfer,6.6,TRUE,18
96b883d4-0755-476a-a540-5c5502608e8f,83dd5108-98bb-41a9-ad1b-834225f05178,2024-02-18,Credit Card,Repayment,53.73,FALSE,9
9576f015-a10e-4e79-a161-a785637692ba,8efc52d7-5fb9-45f9-a18b-c8419b9586ff,2024-02-27,Loan,Withdrawal,74.3,FALSE,2
b699b05c-d549-4afe-a70d-2a0cb624410d,c102f343-feec-469e-ac0b-4bf722d7c6ee,2024-02-26,Savings,Withdrawal,101.87,FALSE,2
1d20fded-6cb2-4add-a0f3-67f9bed1c898,99616492-cbe7-402a-95fb-f633fac4ec4b,2024-02-08,Savings,Withdrawal,55.48,FALSE,3
a112e4ae-c7f9-4c21-a203-e4c1865dae05,50441573-ef1d-41ab-9b23-4881ceb48745,2024-03-16,Savings,Repayment,45.5,FALSE,16
72d6cca3-a2d1-454c-959e-9bed499d8102,6676aca8-6740-42b0-81e4-358c6f7cf008,2024-02-24,Loan,Repayment,618.25,FALSE,19
b5df653b-9fe4-4eb8-b06c-d527878f20cd,3165443c-b2b9-4219-84d8-95ca5e72e91e,2024-02-09,Credit Card,Repayment,501.48,FALSE,4
565388d9-af16-4417-82ab-7bf572fd8ff2,3dcbe47a-dd06-49ad-8ee3-ce8fa38b2d23,2024-03-13,Loan,Repayment,9.63,TRUE,23
1e39fdd6-640c-46a2-8f7d-09d58d188211,946c295d-a009-4a3e-9d19-8fcea4cba1ba,2024-03-20,Savings,Repayment,82.74,FALSE,25
17c5465b-b606-47a6-b848-bfd7587b88e9,499c1c03-8f34-48b3-8844-53f1a6eb2970,2024-01-08,Credit Card,Transfer,103.89,FALSE,18
5814634d-5200-459f-9005-a1278308e400,90bb03c1-85ad-488a-b793-53776172d237,2024-03-19,Loan,Repayment,54.63,TRUE,20
c4b327b4-f262-4c4a-a491-add1b12c0408,fdcce0b2-a420-4098-a725-a3adecad54e3,2024-01-13,Savings,Repayment,198.24,TRUE,25
0ba9e900-6a59-4736-a390-eca8d3f6ffff,9a3970a8-c5e1-4782-a90b-32479725071d,2024-01-27,Savings,Repayment,204.54,TRUE,18
7606d7a1-0c00-4139-af2a-0b4da9b55825,75dfc50d-715a-457e-8172-854d9d937909,2024-03-21,Loan,Repayment,380.1,FALSE,10
164f9e1b-2aac-4033-9634-3b651d2f86de,a21d2207-9bef-420c-8112-4eb399874b93,2024-01-28,Loan,Withdrawal,270.08,TRUE,11
62be7755-3c52-46f2-b488-4dbb03764b88,c6cfccd2-eeb3-4316-a55e-9ccc34ee2a72,2024-02-03,Loan,Repayment,156.43,FALSE,29
52868236-49b8-44fd-af31-b6a0422e785e,1c74d0fb-4ace-40a1-a8ce-147bf8beddd2,2024-03-25,Savings,Transfer,212.02,FALSE,17
21d77808-6b2d-4dcd-9ea6-847550e06084,5c0aaad3-9ba8-42fd-a454-ef5e76c6e20e,2024-01-11,Loan,Transfer,64.04,FALSE,26
837df216-e047-420c-ad65-f8eda57ec6ac,1029bd1b-57df-49c6-8345-53fc151284df,2024-01-21,Savings,Transfer,179.82,TRUE,24
5586dc00-1904-47f2-b4ed-1d36e184e9b8,a1a79fce-e342-402e-876a-d0b12377e3e1,2024-01-31,Loan,Deposit,134.37,TRUE,25
09d7e622-6918-418f-bac6-25bed60ba12e,4086f94d-cf8e-4106-90b8-33c20dc172cd,2024-01-23,Savings,Withdrawal,28.62,FALSE,23
72fd7578-d905-4da9-a52e-d14a549df0e9,bdbe44aa-6b3a-44b5-b751-d09e75fc6987,2024-03-11,Savings,Repayment,55.56,FALSE,24
3a18c4a1-be58-4677-a89f-80f9449b8e07,f6b005ea-3260-4f65-bf0c-433d98c3bb92,2024-01-10,Credit Card,Deposit,68.98,FALSE,20
57cd5f25-75ce-4f39-be8f-56356ea74655,c9a94f01-ab03-4c5c-acd5-a742677834fa,2024-01-21,Loan,Repayment,516.22,TRUE,16
1d4aed16-3c00-49fb-a26a-bde7d6608753,c99061eb-9b69-4e5f-b218-c59228057278,2024-01-01,Loan,Deposit,52.37,FALSE,20
570a009a-6f5a-42dc-b471-9b23aaef2ec2,b58dfdac-776d-45a8-a0fd-a592b38b1da8,2024-02-22,Savings,Deposit,68.29,TRUE,13
b4cbb22e-379a-4d39-9979-e4bf31f8d4de,476ce902-95e8-4817-89d9-7034a28fdffa,2024-02-27,Savings,Transfer,92.2,FALSE,2
4c2aa88f-6ed7-4394-ad13-0d45e8835dbc,5ced339b-e5dc-4c06-bba8-5abade567e16,2024-03-29,Savings,Transfer,217.98,TRUE,24
27324131-19c1-4c41-9809-c003295e3815,049e0d3d-529e-4af6-b457-fe534932938f,2024-03-17,Credit Card,Deposit,25.17,FALSE,27
eab77406-9bd3-4ff8-9d94-c17c49998e8c,aaf8a030-b3b7-479a-a62e-00ec08c041b3,2024-03-01,Credit Card,Transfer,615.58,TRUE,2
e4336e17-f187-4ef7-81fc-87c556f0f6ef,6b0c7013-ee69-4253-9609-467f223ecebf,2024-02-07,Savings,Deposit,401.34,TRUE,25
b52228cb-8b57-4a8b-b254-e86d2d507885,d4ce29ff-b4f6-40bf-b9c9-dcaa916ed5c1,2024-01-05,Loan,Withdrawal,172.18,TRUE,14
aba7b245-fa44-42cf-9ee7-ea46879ff560,6a7eb539-dbaa-4698-a389-4db00485be67,2024-01-30,Loan,Transfer,224.19,TRUE,4
e61b91e6-39aa-4b63-8efe-e50da37a4a3c,6b0c7013-ee69-4253-9609-467f223ecebf,2024-02-06,Credit Card,Transfer,3.36,TRUE,17
05c42d35-3704-4b14-9bbd-cfb4ffd07619,a073185d-33c4-4c4b-8495-f1ade133c90a,2024-03-31,Credit Card,Transfer,82.78,TRUE,13
d2ce0b70-d152-42f0-bf5e-5edd5d45a1da,b2248a5f-226b-4c15-95b0-2b7826018f74,2024-02-06,Savings,Withdrawal,317.59,FALSE,4
8b8affb9-3243-48a6-a026-29a94bd81683,fa1050cc-bbf9-4409-97b6-58d9dec6a451,2024-03-30,Loan,Deposit,16.13,FALSE,3
a2edc6db-ca5f-408f-aa7e-33aae584d739,e46df74c-7f2b-43e3-8d22-10fee719080c,2024-02-28,Savings,Repayment,66.34,FALSE,12
39b9b40f-624a-44cc-8587-2657d7db3c5e,f155465a-44eb-4db1-a5cf-fcfc2cc44484,2024-01-10,Credit Card,Transfer,176.04,FALSE,22
71d17c1e-0c1b-417a-8eb0-f050e79fd707,a62e154e-e908-419d-aae1-a75bcdceccb2,2024-03-28,Loan,Deposit,59.25,TRUE,23
83b402e8-c57f-40c7-94f2-3255f10fec5d,3b7d8deb-29cf-4aa4-b5f3-cfec2f9ed6f7,2024-01-30,Loan,Withdrawal,543.55,FALSE,8
2462d293-12f1-4f84-be8d-3b042cf21fcc,aa99b759-0f40-492a-be07-293bcb0fd92f,2024-02-03,Credit Card,Repayment,28.1,TRUE,2
d11fef25-4ed7-45bd-bad3-9db381b8acbc,0af77e4a-77d4-4ffe-a1bb-cd72b56cd488,2024-03-21,Savings,Transfer,319.3,TRUE,6
95285203-bc93-45ee-83f4-738391cacd70,4050c2c3-54de-4a8c-92f6-1d3daf2e73f6,2024-03-16,Savings,Withdrawal,141.83,TRUE,22
712dd624-8fd8-4f2d-b5ae-6e4147727daf,7190e124-10c6-4444-bd14-74434bbfc61c,2024-03-25,Loan,Withdrawal,277.52,FALSE,10
2da0b9a7-6526-4b58-acb5-6f14d0037b34,3ad98fc5-608a-498b-9e8f-032824bfe75a,2024-01-26,Credit Card,Repayment,74.42,TRUE,12
08943485-377a-411a-b157-024d9ce43f9b,0ff19026-554f-47e8-bdff-9e41120deb5a,2024-02-24,Loan,Deposit,144.51,FALSE,21
4a19becb-565e-47f6-bfa8-169177f72cb6,fa1050cc-bbf9-4409-97b6-58d9dec6a451,2024-01-15,Credit Card,Transfer,388.75,FALSE,10
84adef38-44d8-4b19-865d-1c3befbe5cec,2988a873-6f28-441e-bafb-f2a096709788,2024-03-10,Savings,Transfer,125.8,FALSE,10
450bc6ff-8394-4c5f-a3fb-57a0d7802763,c11a6604-a6c4-4158-873c-60c59b901be8,2024-01-29,Credit Card,Deposit,89.17,FALSE,23
0a617e58-5d52-486a-a58a-212b10b0d7dc,195ba982-33aa-472d-9b48-1b97aa389d87,2024-03-23,Savings,Deposit,153.64,FALSE,3
6caff414-63ea-4080-8872-8a658195a873,4cf39ed1-2316-4a4d-bab2-54fe18cb3ced,2024-01-20,Credit Card,Deposit,252.72,TRUE,20
57845c08-4e84-476f-a356-a6b81ee255e0,049e0d3d-529e-4af6-b457-fe534932938f,2024-02-04,Loan,Repayment,117.24,TRUE,10
8acf1d26-7350-4e8e-ab35-70b1cfa4afb5,fdcce0b2-a420-4098-a725-a3adecad54e3,2024-01-19,Savings,Repayment,558.97,FALSE,29
cf15f782-420b-4f3f-8b16-693c3f51b837,9ed98b55-134a-42d6-9ff2-e0be5c01a824,2024-01-10,Loan,Transfer,69.9,TRUE,9
1a849b18-c8f3-4086-b369-931ec3c9e618,0cf22333-b7d9-45ac-b33c-07e8d614ca37,2024-01-08,Loan,Repayment,129.05,FALSE,20
d963595d-9762-47b1-b7b0-44188aed3688,c9d33854-0d00-4e5b-9616-c1c75ee06509,2024-01-22,Savings,Withdrawal,282.88,TRUE,19
b58ab24b-502b-4860-b2dd-66e2c0d2cda0,de8c3dbd-5fea-4968-9664-71182d3bee6b,2024-02-09,Savings,Transfer,233.67,TRUE,14
ea9c6950-87d2-43dd-9d28-0e8348fcdd31,deae79f9-0c1c-48f7-9eaa-b0104ae33a42,2024-03-17,Loan,Repayment,398.49,TRUE,2
ae68621b-2226-4d14-a3f0-624d1fe6a51d,37caaf49-6593-4cb2-9d25-6d6e323b66e9,2024-03-13,Loan,Deposit,1149.5,TRUE,5
7ee0ddff-c506-4df3-8a25-70319c6386d8,39a37987-5875-4daa-9b05-843c04faf920,2024-02-06,Loan,Withdrawal,111.32,TRUE,20
c85c6e11-0ead-4c83-b566-7b81ad2700bb,762ebcaa-de76-415f-9289-a0d280d4270d,2024-02-26,Loan,Deposit,23.57,TRUE,29
e938339e-7345-472b-ab81-3c2cb5bb109a,24bb3971-9e38-48ae-9b42-9f53a449cc4b,2024-01-16,Savings,Transfer,6.18,TRUE,29
3b79831d-396a-4f1a-ae0f-6b1de01f824b,a9baa1e5-bb60-4538-8dd6-5e04a298101e,2024-02-29,Savings,Deposit,259.57,TRUE,8
7fb8b214-a64c-465e-94da-de3332108f02,3fda53f6-b99e-443d-9bba-394a51b65ffa,2024-03-29,Loan,Repayment,414.32,TRUE,7
016272ea-42ef-4dc3-bafa-232347537e17,24df6ce6-9d72-48ef-ba6b-73120672efd6,2024-02-08,Credit Card,Repayment,49.88,TRUE,6
c81ae2bf-8965-4862-9d92-c3ec92fbe0bc,2fe12b2d-0075-47ef-bf34-473ccb43882f,2024-03-30,Credit Card,Transfer,34.5,TRUE,11
9e28d925-1dab-43bb-8958-497508523540,a71bdc38-49db-4985-8376-2e39ec0170db,2024-02-21,Savings,Deposit,12.84,TRUE,12
d5d8023c-ca67-413f-9944-38fe3b9dda9b,a3a97ba5-5e33-4421-8025-268dc6bfcd14,2024-02-04,Loan,Transfer,345.99,TRUE,18
c1e8829d-c6f1-4481-94e0-458a0975ad09,f18b2bfe-6b65-4118-827a-ad2b521a81a1,2024-03-05,Loan,Deposit,74.61,FALSE,19
524c41ef-d131-4f29-acd1-f5e79b52d170,fa7a807e-7023-4d17-8d5e-52ea763dd58b,2024-03-10,Savings,Withdrawal,102.73,TRUE,10
c4115892-33b6-4651-895a-657768afbed9,6aca10de-18d5-4cee-b110-b7075914ecc5,2024-03-04,Credit Card,Repayment,139.73,TRUE,25
6fb1e886-d8bc-4742-8361-0e050ebcd024,b833ba14-c993-4e95-b7cb-9428978426b1,2024-02-26,Credit Card,Transfer,365.83,TRUE,29
a2d105f6-32f5-487f-aa67-34bac9edfe7b,3b7d8deb-29cf-4aa4-b5f3-cfec2f9ed6f7,2024-01-11,Credit Card,Withdrawal,210.44,TRUE,25
a60ca86d-4f1b-4113-aa0c-76a9bd954fb1,8ab6f095-2843-42e2-b0ba-020c4b3e8ab2,2024-03-17,Savings,Withdrawal,190.94,TRUE,21
5f98a106-69b7-4fc0-ac23-8a3948fb7fc4,4e5e5d9e-c0b1-415f-87ed-9ea495065c24,2024-01-06,Credit Card,Transfer,38.64,TRUE,14
04fa7753-4070-4954-a3e7-45244d42ae34,ff29aaab-cf57-4265-9a76-80446497be18,2024-02-25,Savings,Transfer,143.98,FALSE,3
0e956136-94f4-4bf2-b436-1e4ff95cbac5,6676aca8-6740-42b0-81e4-358c6f7cf008,2024-02-11,Savings,Withdrawal,251.32,FALSE,18
16af7603-c5d9-4c05-b479-069571d8c710,e70dd736-e5ad-45ae-b821-769ac81f3e18,2024-03-18,Loan,Deposit,724.33,FALSE,24
f3c62bc9-28fa-431b-ba5c-237079b7a757,c936a2fe-b2ea-402f-8bbb-58f91156c3d3,2024-02-02,Credit Card,Withdrawal,44.98,TRUE,15
f781ae60-05e4-4eb7-bbbf-887e206455a9,9e4e55b8-da77-4a61-bb1f-24aed38a9f37,2024-01-04,Savings,Transfer,1.92,TRUE,6
1e11543f-4817-444c-bdff-e328de9347ad,f40d9c41-799a-4345-be64-e517db5f84ca,2024-01-12,Credit Card,Withdrawal,15.66,TRUE,10
92d3103d-fc3f-4451-8087-5f7d5145be9e,46a2fa86-4dd5-451e-a10c-52bc2a052ee0,2024-01-30,Credit Card,Deposit,94.27,FALSE,27
607d0e3c-6282-45e7-b738-6dad1fcea148,a876fee4-c297-4f17-8fde-5deb667447c0,2024-03-27,Loan,Repayment,343.57,TRUE,12
f5d8c3ea-3eb4-4e13-aa34-08e7ab13c7f3,f9d91239-b61c-491b-a810-439192fb8cb2,2024-03-14,Credit Card,Repayment,1.43,TRUE,7
d7aa2fb9-2e92-4942-89d3-300a5ec2163e,b9c85c8c-af88-4a43-a6fe-13817b802fb3,2024-03-16,Loan,Withdrawal,122.03,FALSE,17
b2c0e3d3-e481-4a17-a3d5-247abb5f2b11,426ba4fa-9ace-4edd-805e-b88ac3f8289e,2024-01-03,Savings,Deposit,79.87,FALSE,1
1dc21ea8-2a70-47b3-9da7-a1e035c34b3d,0912546f-162a-45e8-807f-6dff6d2e3135,2024-03-27,Credit Card,Repayment,10.78,TRUE,26
b4bacfe6-f08b-4bed-982f-b6be803d2a98,e315bb98-ec89-4a50-b259-824d457ee0e8,2024-02-04,Savings,Withdrawal,119.65,TRUE,18
6dd89809-826f-429a-9a73-b0daaa9a014d,deae79f9-0c1c-48f7-9eaa-b0104ae33a42,2024-03-14,Credit Card,Withdrawal,58.81,TRUE,26
c9a46db3-1ddf-466e-bbdf-50e8d0e59b35,c9a94f01-ab03-4c5c-acd5-a742677834fa,2024-01-06,Savings,Deposit,86.74,TRUE,15
1b0a17da-ceb2-4cc4-911f-3e19987af9c1,1c175879-5bd1-44c0-bf91-57c5c7b60ce0,2024-01-23,Credit Card,Transfer,244.57,FALSE,19
4a93f1c2-43db-4f04-a89f-87cb20740918,1607f24f-bb58-4522-b81a-97e18ee0352f,2024-03-01,Credit Card,Withdrawal,147.44,TRUE,28
703decf9-4afe-4038-ba44-e9602b29e6bb,de8c3dbd-5fea-4968-9664-71182d3bee6b,2024-03-07,Credit Card,Transfer,26.63,TRUE,1
bad7c2ca-3d66-4ab3-a9a7-d4d3580bea09,b539ddb8-a374-48b1-9105-65ce4444accb,2024-03-24,Credit Card,Transfer,650.98,FALSE,5
8781bce4-1cb6-4bdd-b124-481ee6b8a1e3,df562e1c-f0dd-4d51-ad97-b0a3b6f9a550,2024-02-26,Credit Card,Repayment,202.07,TRUE,15
9868a4f0-2d6a-4f93-8361-0460f7aae7fe,83dd5108-98bb-41a9-ad1b-834225f05178,2024-02-05,Credit Card,Transfer,290.37,TRUE,3
c103f195-c68b-4178-bfe8-49cdeefe31ff,37dd21d9-af60-4ee1-89c9-76396cae0978,2024-01-24,Credit Card,Deposit,16.51,FALSE,1
ae9fcd61-f32d-4ea1-bfaa-7b6293532118,23f28c59-9a71-4cf6-b8c2-2744b7138e30,2024-03-15,Credit Card,Repayment,9.64,FALSE,8
8864d1f2-1de3-4769-b084-39c127eac079,32ef7b70-df54-4324-89ca-20aced16fef6,2024-02-25,Credit Card,Repayment,3.93,TRUE,12
e795ad10-72ce-4556-9c4b-9875345becdd,8f08528b-0d03-4da0-bd11-32419626ed86,2024-03-22,Savings,Repayment,41.85,FALSE,27
d64e5152-f77e-4ecc-b9df-e11d750b1666,d4ce29ff-b4f6-40bf-b9c9-dcaa916ed5c1,2024-03-03,Loan,Withdrawal,107.03,FALSE,22
081db6af-c9ff-48b7-a0aa-dc9dcb067122,528b49cd-7d83-49be-beea-2382b54d92da,2024-01-12,Credit Card,Withdrawal,549.23,TRUE,25
8d2475b5-83d3-4e6c-ac75-eb631691f9f6,1ebefc98-4cf1-42bc-9517-3a7e2854314a,2024-03-01,Loan,Transfer,122.15,FALSE,19
a38ee9a8-ce73-478e-b4a2-c1e9dc819dcb,7419fcad-01df-4304-a8ad-487f1aa1ae64,2024-02-14,Credit Card,Repayment,68.57,TRUE,25
32d9c78c-f69c-4dbe-be67-c2c86361bfd0,3e3ef7e6-9010-4bc7-8093-bee13c174495,2024-02-22,Credit Card,Repayment,165.08,TRUE,25
9a250173-0a51-4f3f-a766-ca53ce87457f,e43944c2-da56-4056-83fa-e082eb2603e8,2024-02-12,Savings,Deposit,23.74,TRUE,12
56505b9b-931a-4ca8-9844-4d9cefbbc038,4efbc7ca-f4ed-4c15-bd97-2c85744d1dbc,2024-02-11,Savings,Transfer,188.07,TRUE,13
4da75916-286b-4d3a-a5bd-9f39eed09e7c,946c295d-a009-4a3e-9d19-8fcea4cba1ba,2024-03-26,Loan,Deposit,168.07,FALSE,28
a163ed91-0044-40ee-88c6-df028963494a,5ced339b-e5dc-4c06-bba8-5abade567e16,2024-01-14,Savings,Transfer,314.04,TRUE,1
1afcdf1e-8c82-480c-aa0d-d705d20012d0,aa9a5151-3bac-4c1d-90e7-d1c3fa1b5c00,2024-01-21,Savings,Transfer,863.81,TRUE,19
a758becc-6af7-4622-8c24-1ddde77f558a,8f08528b-0d03-4da0-bd11-32419626ed86,2024-02-12,Loan,Withdrawal,57.77,TRUE,6
0d7960ce-cf29-4f3c-8c44-a08138b6b1df,5ced339b-e5dc-4c06-bba8-5abade567e16,2024-02-22,Savings,Withdrawal,142.53,TRUE,8
1fea0ca6-1614-42fd-957b-d3202f236b24,bb62fa05-c850-4b26-a89e-3da03f752247,2024-03-29,Credit Card,Deposit,479.08,FALSE,4
3fadb6d2-885f-4c83-925a-77677667ec1a,82e1c0a8-d53c-4aa6-8528-f7b00b635030,2024-03-04,Loan,Transfer,307.6,FALSE,5
b0d6ae8d-5e6c-441e-9f7d-167d9dc6b530,ff888699-b956-4f9e-816b-ca590ffd6371,2024-02-06,Loan,Repayment,133.65,FALSE,25
3b7c8ae7-1dfd-4fda-942b-27288d7aba4f,95dc007d-1bdd-4912-a216-a51d17929e6f,2024-03-25,Credit Card,Withdrawal,581.44,TRUE,22
df6f97f4-d363-4907-bed2-4b0304e7048d,5a26ea18-3a2b-4035-bc1b-2f901ffefa45,2024-02-21,Savings,Repayment,11.79,FALSE,28
8bb53f13-e586-4027-bf49-00672058d935,a8001f07-a5bb-4fd3-8746-302d870c2757,2024-03-11,Loan,Deposit,534.73,FALSE,7
a48c7102-115f-4bab-a5b9-4c0996bce6f8,f255a341-30a4-4d3b-9bc2-7c0aced48802,2024-01-05,Loan,Withdrawal,10.37,TRUE,23
45094c31-f7fc-405d-a992-e4d61f33d7ba,fec04489-3a7e-4701-80c5-766776c41dda,2024-02-28,Credit Card,Withdrawal,158.51,FALSE,4
d4b77603-8d3d-4946-bad0-2e22e0bfffd8,4ea8463e-a430-47d8-90e5-2f57b0885547,2024-01-12,Credit Card,Transfer,442.26,TRUE,20
448a3b0b-aadb-44ba-93b4-93c8dd1fe557,186c600e-22a2-46d4-aed8-ddc0e4cd9c12,2024-02-10,Savings,Deposit,60.96,FALSE,4
607997f8-608a-43ba-8847-b4b745aaedb8,81c42e62-0477-4224-8afe-9a49950a229d,2024-02-02,Loan,Transfer,127.83,FALSE,15
969c0ade-2bd1-43a0-9425-ed479a85c6aa,8ab6f095-2843-42e2-b0ba-020c4b3e8ab2,2024-02-11,Savings,Withdrawal,78.41,FALSE,27
8c32ece8-8aa0-4bcd-ae78-33644d9e4fe3,2a0ae064-2072-4808-8582-0f24efd40bae,2024-01-15,Savings,Deposit,607.91,FALSE,21
9dfb7d24-4f56-454e-9a95-34b59ff3bded,c102f343-feec-469e-ac0b-4bf722d7c6ee,2024-02-21,Credit Card,Withdrawal,347.05,TRUE,5
10b4977d-0219-4bbc-8e73-8ccd93547079,1607f24f-bb58-4522-b81a-97e18ee0352f,2024-03-06,Loan,Deposit,246.89,TRUE,24
cdf423ae-0db2-44f4-a761-b4835702b994,deae79f9-0c1c-48f7-9eaa-b0104ae33a42,2024-01-01,Loan,Withdrawal,177.17,FALSE,9
f571b6b1-0539-4beb-8154-0e4fdb776cc1,e3d384a2-375f-4518-ae17-f9195934c27a,2024-03-25,Loan,Repayment,343.62,TRUE,2
1ade82d0-4942-4392-9bbe-74bdd9f12daa,c2d10d8d-d41a-463b-aa64-22ce6262af58,2024-03-10,Credit Card,Repayment,99.6,FALSE,27
53fd9edd-f767-4c64-9304-d943a29ebbd9,deae79f9-0c1c-48f7-9eaa-b0104ae33a42,2024-02-29,Credit Card,Transfer,118.68,FALSE,7
05266b95-cb5d-4546-a05f-14dfd46ef4f2,88612f24-632d-44f6-90e3-f6e88ed0e177,2024-02-22,Credit Card,Repayment,261.87,FALSE,17
31c89336-6f82-4c3a-b582-6767018fa033,20d834a4-f7cd-47f0-b951-84af20b8f1f0,2024-01-07,Credit Card,Withdrawal,88.56,FALSE,16
1d83c0ee-daa5-46d2-b87c-df816557b7d1,24d7cfe3-19e1-4c6d-9a08-b8a403dff569,2024-01-25,Credit Card,Withdrawal,13.21,FALSE,17
5d2ae058-c7ed-4916-9e5d-9518a50df6f2,89cdbf24-b521-465c-9316-a03ec435c8d3,2024-03-07,Loan,Repayment,15.45,FALSE,20
1e2e5d10-71bc-4c74-88a2-a056dd773870,e002d05c-2b86-4383-bc82-11508ee3f286,2024-02-16,Savings,Transfer,24.52,TRUE,26
23fbdf6a-a190-4f6b-937f-3b31dd4bfb6f,02cee621-5b1b-4e36-8c61-0c39d5d144da,2024-03-20,Loan,Repayment,407.55,TRUE,23
eaeeea1f-c139-44ba-949e-21b767fb9cc2,dcf69da4-8010-493f-8949-ecc3ea73144e,2024-03-04,Savings,Deposit,127.82,FALSE,2
58e8de55-fc8c-4693-bf6a-dfaaaa8c6a34,3f0bab7f-609d-452a-a2bd-cf866a487247,2024-03-21,Credit Card,Deposit,249.57,TRUE,11
8f29ea11-c095-447b-aced-4c19d9424446,436c7271-4af5-4646-8575-82287c013bed,2024-02-26,Savings,Deposit,99.82,FALSE,2
862c7e11-fb2f-43ea-af47-4a820c598d06,0a108a8d-6c7e-4393-a5d5-0e3825c33222,2024-01-07,Loan,Repayment,59.87,TRUE,1
086c8d03-06a8-49f7-9a2f-27bda06f41eb,e91d2bfb-1609-4290-8934-f0a30ccda5a4,2024-01-27,Loan,Repayment,85.29,TRUE,26
1c13dd9f-5b9b-4f50-b527-0877188479da,4cf39ed1-2316-4a4d-bab2-54fe18cb3ced,2024-02-04,Savings,Repayment,316.15,TRUE,2
8680dc5c-370c-4def-9073-552bbce20798,3710087b-ccd3-42b0-a065-257c8520f222,2024-03-11,Credit Card,Deposit,196.28,FALSE,29
2b86458f-ad40-4827-96f6-a4806ef0ee90,95dc007d-1bdd-4912-a216-a51d17929e6f,2024-01-17,Credit Card,Transfer,554.97,TRUE,23
